transaction_id,card_id,timestamp,amount,merchant_category,country,card_present,is_fraud
txn_0000051,card_00576,2026-01-15T20:30:32Z,61.68,entertainment,DE,True,True
txn_0000052,card_00410,2026-01-10T20:55:26Z,161.59,travel,DE,True,False
txn_0000053,card_00655,2026-01-09T07:14:03Z,34.36,utilities,AE,False,False
txn_0000054,card_00626,2026-01-20T08:46:23Z,59.11,electronics,AE,True,False
txn_0000055,card_00244,2026-01-05T16:59:23Z,6.91,restaurant,AE,False,False
txn_0000056,card_00849,2026-01-25T23:45:36Z,2.49,entertainment,IN,True,False
txn_0000057,card_00493,2026-01-14T06:27:54Z,1166.53,electronics,GB,True,True
txn_0000058,card_00429,2026-01-12T19:16:05Z,64.86,atm_withdrawal,SG,False,False
txn_0000059,card_00523,2026-01-28T03:00:04Z,169.52,online_retail,IN,False,False
txn_0000060,card_00276,2026-01-14T18:59:12Z,68.2,utilities,US,False,False
txn_0000061,card_00506,2026-01-19T19:08:58Z,88.69,atm_withdrawal,US,True,False
txn_0000062,card_00676,2026-01-04T18:53:03Z,191.74,fuel,SG,True,False
txn_0000063,card_00704,2026-01-03T04:00:31Z,40.64,utilities,US,True,False
txn_0000064,card_00709,2026-01-11T08:34:19Z,23.76,entertainment,US,True,False
txn_0000065,card_00321,2026-01-01T01:53:23Z,65.5,electronics,US,True,False
txn_0000066,card_00436,2026-01-20T03:54:35Z,148.17,pharmacy,DE,False,False
txn_0000067,card_00619,2026-01-04T17:06:45Z,44.69,online_retail,DE,True,False
txn_0000068,card_00887,2026-01-10T07:42:06Z,300.72,atm_withdrawal,IN,False,False
txn_0000069,card_00547,2026-01-25T03:07:11Z,74.09,atm_withdrawal,SG,False,False
txn_0000070,card_00595,2026-01-24T12:14:12Z,94.6,online_retail,GB,True,False
txn_0000071,card_00562,2026-01-21T23:52:13Z,66.51,fuel,SG,False,False
txn_0000072,card_00581,2026-01-26T06:50:03Z,51.69,pharmacy,GB,False,False
txn_0000073,card_00715,2026-01-02T23:53:10Z,24.76,electronics,GB,False,False
txn_0000074,card_00452,2026-01-04T18:11:01Z,239.79,grocery,IN,False,False
txn_0000075,card_00521,2026-01-17T02:31:44Z,74.06,fuel,DE,False,False
txn_0000076,card_00323,2026-01-20T15:33:26Z,29.2,fuel,DE,True,False
txn_0000077,card_00370,2026-01-16T18:12:53Z,47.69,fuel,DE,True,False
txn_0000078,card_00462,2026-01-17T20:24:14Z,17.15,entertainment,SG,True,False
txn_0000079,card_00798,2026-01-12T03:48:08Z,118.1,electronics,US,True,False
txn_0000080,card_00080,2026-01-25T07:50:17Z,39.58,travel,SG,False,False
txn_0000081,card_00715,2026-01-28T02:42:36Z,436.05,atm_withdrawal,IN,False,False
txn_0000082,card_00010,2026-01-03T18:32:26Z,79.44,utilities,IN,True,False
txn_0000083,card_00475,2026-01-23T10:12:58Z,82.35,atm_withdrawal,GB,False,False
txn_0000084,card_00742,2026-01-25T04:43:30Z,45.94,electronics,GB,True,False
txn_0000085,card_00410,2026-01-16T08:02:00Z,161.68,grocery,US,True,False
txn_0000086,card_00845,2026-01-19T14:53:27Z,55.4,restaurant,SG,True,False
txn_0000087,card_00064,2026-01-25T15:47:07Z,21.25,atm_withdrawal,AE,False,False
txn_0000088,card_00133,2026-01-16T10:51:59Z,147.3,entertainment,DE,False,False
txn_0000089,card_00235,2026-01-16T01:05:07Z,21.97,travel,SG,True,False
txn_0000090,card_00118,2026-01-09T11:22:39Z,86.27,pharmacy,US,False,False
txn_0000091,card_00872,2026-01-21T14:14:48Z,74.39,travel,GB,True,False
txn_0000092,card_00516,2026-01-07T23:07:31Z,43.84,electronics,SG,True,False
txn_0000093,card_00342,2026-01-04T16:13:42Z,91.29,restaurant,IN,False,False
txn_0000094,card_00166,2026-01-12T12:41:49Z,103.74,atm_withdrawal,GB,False,False
txn_0000095,card_00578,2026-01-14T12:31:39Z,340.45,grocery,GB,False,False
txn_0000096,card_00383,2026-01-04T19:43:51Z,125.05,electronics,IN,False,False
txn_0000097,card_00633,2026-01-02T17:37:08Z,82.43,restaurant,IN,True,False
txn_0000098,card_00806,2026-01-19T04:59:13Z,28.46,electronics,GB,True,False
txn_0000099,card_00894,2026-01-27T07:57:17Z,74.91,utilities,GB,False,False
txn_0000100,card_00455,2026-01-15T10:47:00Z,172.25,travel,AE,True,False
txn_0000101,card_00305,2026-01-11T09:00:23Z,70.85,electronics,US,False,False
txn_0000102,card_00264,2026-01-09T04:24:37Z,34.98,restaurant,DE,False,False
txn_0000103,card_00482,2026-01-05T22:04:40Z,2.05,travel,DE,True,False
txn_0000104,card_00491,2026-01-07T14:48:43Z,127.66,travel,SG,True,False
txn_0000105,card_00283,2026-01-08T10:46:35Z,538.75,utilities,IN,False,False
txn_0000106,card_00339,2026-01-22T10:24:25Z,35.37,fuel,AE,True,False
txn_0000107,card_00164,2026-01-23T07:33:40Z,231.72,restaurant,DE,False,False
txn_0000108,card_00064,2026-01-23T14:52:41Z,596.46,fuel,SG,False,False
txn_0000109,card_00441,2026-01-13T01:40:58Z,32.27,electronics,US,True,False
txn_0000110,card_00429,2026-01-22T20:17:06Z,27.25,restaurant,AE,True,False
txn_0000111,card_00713,2026-01-07T22:31:35Z,7.95,grocery,US,False,False
txn_0000112,card_00061,2026-01-26T16:44:08Z,205.95,pharmacy,AE,False,False
txn_0000113,card_00354,2026-01-11T02:52:29Z,188.62,fuel,GB,False,False
txn_0000114,card_00515,2026-01-26T07:59:19Z,89.14,entertainment,SG,False,False
txn_0000115,card_00082,2026-01-16T13:43:25Z,158.11,pharmacy,AE,True,False
txn_0000116,card_00720,2026-01-13T10:30:30Z,103.92,pharmacy,DE,False,False
txn_0000117,card_00807,2026-01-22T13:42:23Z,110.76,atm_withdrawal,SG,True,False
txn_0000118,card_00117,2026-01-16T12:19:43Z,4.77,travel,GB,True,False
txn_0000119,card_00357,2026-01-26T08:15:56Z,42.61,pharmacy,DE,True,False
txn_0000120,card_00116,2026-01-15T05:35:33Z,15.27,electronics,GB,True,False
txn_0000121,card_00109,2026-01-15T17:08:50Z,42.26,travel,SG,True,False
txn_0000122,card_00642,2026-01-20T07:25:33Z,18.86,utilities,AE,True,False
txn_0000123,card_00428,2026-01-30T13:01:00Z,19.73,restaurant,SG,True,False
txn_0000124,card_00569,2026-01-23T04:33:49Z,2.69,fuel,AE,False,False
txn_0000125,card_00099,2026-01-07T06:35:38Z,66.68,online_retail,SG,False,False
txn_0000126,card_00443,2026-01-22T18:07:44Z,49.01,online_retail,AE,False,False
txn_0000127,card_00375,2026-01-28T12:15:58Z,33.13,restaurant,DE,True,False
txn_0000128,card_00206,2026-01-08T13:13:12Z,11.73,electronics,DE,True,False
txn_0000129,card_00577,2026-01-03T23:03:14Z,71.68,utilities,SG,False,False
txn_0000130,card_00128,2026-01-11T10:49:55Z,169.41,travel,GB,True,False
txn_0000131,card_00207,2026-01-12T23:10:02Z,43.44,pharmacy,GB,True,False
txn_0000132,card_00068,2026-01-30T19:27:05Z,22.94,fuel,AE,True,False
txn_0000133,card_00133,2026-01-25T14:16:24Z,87.07,electronics,DE,True,False
txn_0000134,card_00397,2026-01-04T02:20:09Z,48.16,grocery,DE,True,False
txn_0000135,card_00721,2026-01-25T03:35:27Z,63.91,entertainment,GB,False,False
txn_0000136,card_00150,2026-01-05T16:33:24Z,56.06,entertainment,US,True,False
txn_0000137,card_00095,2026-01-21T10:37:32Z,44.36,pharmacy,US,True,False
txn_0000138,card_00134,2026-01-22T15:14:41Z,207.4,grocery,AE,False,False
txn_0000139,card_00698,2026-01-15T13:42:46Z,63.84,travel,AE,False,False
txn_0000140,card_00489,2026-01-09T04:20:22Z,45.67,restaurant,AE,True,False
txn_0000141,card_00154,2026-01-25T06:43:59Z,84.29,restaurant,DE,True,False
txn_0000142,card_00175,2026-01-15T06:18:28Z,414.63,grocery,AE,True,False
txn_0000143,card_00666,2026-01-01T20:49:33Z,80.34,utilities,IN,True,False
txn_0000144,card_00608,2026-01-28T13:14:31Z,74.34,travel,GB,False,False
txn_0000145,card_00400,2026-01-28T14:48:57Z,1623.66,restaurant,IN,False,False
txn_0000146,card_00227,2026-01-01T19:09:31Z,67.57,grocery,DE,False,False
txn_0000147,card_00398,2026-01-04T13:31:50Z,1847.07,restaurant,AE,True,True
txn_0000148,card_00482,2026-01-14T23:49:58Z,14.27,travel,US,True,False
txn_0000149,card_00613,2026-01-04T18:48:45Z,59.41,fuel,GB,True,False
txn_0000150,card_00119,2026-01-21T12:40:37Z,169.38,electronics,DE,False,False
txn_0000151,card_00246,2026-01-25T06:52:05Z,45.78,fuel,SG,True,False
txn_0000152,card_00720,2026-01-14T07:21:00Z,256.3,atm_withdrawal,AE,True,False
txn_0000153,card_00818,2026-01-12T09:24:47Z,17.58,grocery,US,False,False
txn_0000154,card_00397,2026-01-05T15:12:40Z,8.99,atm_withdrawal,US,True,False
txn_0000155,card_00718,2026-01-13T07:11:33Z,85.64,electronics,SG,True,False
txn_0000156,card_00147,2026-01-15T23:27:47Z,33.78,online_retail,GB,False,False
txn_0000157,card_00524,2026-01-09T09:27:16Z,10.71,restaurant,DE,False,False
txn_0000158,card_00446,2026-01-11T02:17:19Z,191.74,online_retail,DE,True,False
txn_0000159,card_00638,2026-01-09T07:47:11Z,33.87,entertainment,AE,True,False
txn_0000160,card_00741,2026-01-18T10:21:04Z,36.34,restaurant,AE,True,False
txn_0000161,card_00473,2026-01-11T23:03:44Z,192.72,online_retail,GB,False,False
txn_0000162,card_00286,2026-01-16T05:43:45Z,270.07,electronics,US,True,False
txn_0000163,card_00009,2026-01-14T22:17:14Z,667.47,pharmacy,SG,False,False
txn_0000164,card_00417,2026-01-11T02:38:18Z,99.48,electronics,SG,True,True
txn_0000165,card_00541,2026-01-02T10:15:19Z,204.4,restaurant,GB,False,False
txn_0000166,card_00370,2026-01-16T01:54:27Z,90.18,fuel,AE,False,False
txn_0000167,card_00812,2026-01-19T07:46:34Z,57.25,grocery,US,True,False
txn_0000168,card_00094,2026-01-23T11:42:18Z,127.95,electronics,DE,True,False
txn_0000169,card_00039,2026-01-26T23:05:56Z,195.9,pharmacy,US,False,False
txn_0000170,card_00767,2026-01-07T15:21:46Z,52.43,fuel,IN,True,False
txn_0000171,card_00689,2026-01-03T21:44:29Z,106.49,grocery,US,True,False
txn_0000172,card_00655,2026-01-14T22:00:52Z,51.62,electronics,DE,False,False
txn_0000173,card_00603,2026-01-24T05:44:45Z,79.16,travel,SG,False,False
txn_0000174,card_00414,2026-01-24T12:56:36Z,552.83,electronics,SG,False,False
txn_0000175,card_00858,2026-01-24T05:18:55Z,50.05,online_retail,DE,False,False
txn_0000176,card_00812,2026-01-07T05:47:12Z,192.87,grocery,AE,True,False
txn_0000177,card_00680,2026-01-17T11:19:12Z,397.3,restaurant,DE,False,False
txn_0000178,card_00142,2026-01-13T00:51:18Z,84.87,atm_withdrawal,SG,False,False
txn_0000179,card_00198,2026-01-02T10:42:39Z,267.61,utilities,US,True,False
txn_0000180,card_00294,2026-01-20T18:06:11Z,49.16,fuel,AE,False,False
txn_0000181,card_00492,2026-01-28T04:57:32Z,116.54,pharmacy,SG,True,False
txn_0000182,card_00105,2026-01-30T08:01:12Z,31.55,entertainment,AE,True,False
txn_0000183,card_00670,2026-01-25T08:49:26Z,69.44,travel,IN,False,False
txn_0000184,card_00691,2026-01-19T18:19:40Z,93.2,atm_withdrawal,IN,True,False
txn_0000185,card_00507,2026-01-05T03:50:50Z,66.25,travel,SG,False,False
txn_0000186,card_00299,2026-01-06T10:42:41Z,73.53,online_retail,US,False,False
txn_0000187,card_00642,2026-01-07T16:15:42Z,14.44,restaurant,IN,False,False
txn_0000188,card_00012,2026-01-29T22:53:17Z,188.61,travel,IN,True,False
txn_0000189,card_00804,2026-01-21T20:58:54Z,265.26,travel,IN,True,False
txn_0000190,card_00727,2026-01-18T23:53:44Z,143.23,utilities,GB,False,False
txn_0000191,card_00017,2026-01-11T15:27:15Z,65.93,atm_withdrawal,SG,False,False
txn_0000192,card_00026,2026-01-14T23:55:10Z,104.68,electronics,US,True,False
txn_0000193,card_00357,2026-01-17T12:08:24Z,46.35,restaurant,IN,False,False
txn_0000194,card_00414,2026-01-03T03:44:45Z,14.9,atm_withdrawal,AE,False,False
txn_0000195,card_00093,2026-01-10T18:50:20Z,62.24,utilities,IN,False,False
txn_0000196,card_00327,2026-01-15T17:05:05Z,56.2,entertainment,SG,True,False
txn_0000197,card_00043,2026-01-27T18:46:44Z,72.58,online_retail,IN,False,False
txn_0000198,card_00704,2026-01-03T10:23:57Z,133.49,atm_withdrawal,IN,False,False
txn_0000199,card_00748,2026-01-23T20:46:03Z,30.79,utilities,GB,False,False
txn_0000200,card_00302,2026-01-21T19:23:17Z,19.48,grocery,IN,False,False
txn_0000201,card_00462,2026-01-11T21:56:35Z,347.29,travel,GB,False,False
txn_0000202,card_00273,2026-01-08T18:13:55Z,158.72,online_retail,DE,True,False
txn_0000203,card_00702,2026-01-30T01:28:45Z,187.44,online_retail,DE,False,False
txn_0000204,card_00432,2026-01-21T08:41:31Z,428.78,grocery,DE,True,True
txn_0000205,card_00147,2026-01-25T10:51:22Z,31.19,entertainment,AE,True,True
txn_0000206,card_00165,2026-01-02T05:47:07Z,73.88,fuel,SG,False,False
txn_0000207,card_00108,2026-01-16T22:53:48Z,167.0,travel,US,False,False
txn_0000208,card_00336,2026-01-25T05:07:44Z,11.92,atm_withdrawal,US,False,False
txn_0000209,card_00705,2026-01-17T22:38:22Z,58.71,travel,IN,True,False
txn_0000210,card_00875,2026-01-10T01:10:44Z,17.27,travel,DE,False,False
txn_0000211,card_00597,2026-01-09T01:27:52Z,70.66,restaurant,IN,False,False
txn_0000212,card_00184,2026-01-16T01:34:33Z,23.47,restaurant,GB,False,False
txn_0000213,card_00280,2026-01-09T15:03:17Z,3.56,pharmacy,US,False,False
txn_0000214,card_00450,2026-01-17T09:03:36Z,90.65,grocery,SG,True,False
txn_0000215,card_00025,2026-01-18T23:11:22Z,9.72,electronics,IN,False,False
txn_0000216,card_00601,2026-01-29T11:51:32Z,19.45,entertainment,IN,True,False
txn_0000217,card_00634,2026-01-12T20:40:02Z,30.54,utilities,SG,True,False
txn_0000218,card_00523,2026-01-19T11:31:05Z,50.94,pharmacy,SG,True,False
txn_0000219,card_00384,2026-01-02T13:04:21Z,23.07,electronics,SG,True,False
txn_0000220,card_00642,2026-01-09T19:42:53Z,8.81,restaurant,AE,False,False
txn_0000221,card_00827,2026-01-13T12:00:45Z,288.13,pharmacy,IN,True,False
txn_0000222,card_00628,2026-01-18T23:48:37Z,47.91,entertainment,AE,False,False
txn_0000223,card_00109,2026-01-24T15:35:01Z,28.76,travel,US,True,False
txn_0000224,card_00563,2026-01-13T00:26:32Z,74.24,atm_withdrawal,AE,True,False
txn_0000225,card_00735,2026-01-25T15:58:50Z,52.05,grocery,GB,False,False
txn_0000226,card_00897,2026-01-29T17:30:34Z,51.18,travel,AE,False,False
txn_0000227,card_00434,2026-01-15T16:42:28Z,57.13,atm_withdrawal,DE,True,False
txn_0000228,card_00126,2026-01-01T05:15:20Z,49.19,electronics,DE,True,False
txn_0000229,card_00802,2026-01-04T07:59:32Z,82.95,pharmacy,IN,False,False
txn_0000230,card_00870,2026-01-30T18:55:35Z,172.96,pharmacy,GB,True,False
txn_0000231,card_00026,2026-01-02T11:57:21Z,17.29,online_retail,US,False,False
txn_0000232,card_00158,2026-01-14T23:33:23Z,61.02,grocery,SG,True,False
txn_0000233,card_00708,2026-01-10T05:09:59Z,62.34,electronics,GB,True,False
txn_0000234,card_00778,2026-01-26T03:22:48Z,114.21,travel,AE,True,False
txn_0000235,card_00508,2026-01-14T01:48:05Z,19.64,electronics,US,True,False
txn_0000236,card_00372,2026-01-27T21:32:47Z,21.31,entertainment,DE,False,False
txn_0000237,card_00616,2026-01-27T08:05:22Z,80.4,grocery,DE,True,False
txn_0000238,card_00461,2026-01-24T21:00:01Z,18.88,grocery,SG,False,False
txn_0000239,card_00031,2026-01-17T08:44:17Z,7.82,entertainment,DE,True,False
txn_0000240,card_00264,2026-01-25T11:22:06Z,69.66,atm_withdrawal,DE,False,False
txn_0000241,card_00067,2026-01-26T04:05:35Z,42.46,restaurant,DE,False,False
txn_0000242,card_00333,2026-01-26T03:55:52Z,567.49,atm_withdrawal,IN,False,False
txn_0000243,card_00260,2026-01-26T09:45:40Z,403.06,pharmacy,AE,False,True
txn_0000244,card_00076,2026-01-04T14:32:18Z,67.91,online_retail,AE,True,False
txn_0000245,card_00626,2026-01-23T16:37:48Z,98.89,restaurant,DE,True,False
txn_0000246,card_00263,2026-01-26T17:50:15Z,30.56,fuel,SG,False,False
txn_0000247,card_00877,2026-01-10T18:54:32Z,78.02,travel,US,False,False
txn_0000248,card_00731,2026-01-09T01:38:33Z,16.13,fuel,SG,False,False
txn_0000249,card_00333,2026-01-26T12:58:59Z,264.23,restaurant,SG,True,False
txn_0000250,card_00896,2026-01-23T19:14:16Z,51.38,utilities,US,False,False
txn_0000251,card_00005,2026-01-09T11:56:55Z,25.76,utilities,AE,True,False
txn_0000252,card_00649,2026-01-07T00:43:21Z,43.88,pharmacy,AE,False,False
txn_0000253,card_00352,2026-01-20T15:15:50Z,75.61,electronics,DE,False,False
txn_0000254,card_00871,2026-01-04T06:11:08Z,46.4,fuel,DE,True,False
txn_0000255,card_00010,2026-01-22T03:35:22Z,61.1,entertainment,US,False,False
txn_0000256,card_00642,2026-01-13T10:47:06Z,31.66,restaurant,SG,True,False
txn_0000257,card_00631,2026-01-14T23:58:40Z,8.01,fuel,IN,True,False
txn_0000258,card_00363,2026-01-05T01:33:45Z,8.09,fuel,IN,True,False
txn_0000259,card_00585,2026-01-04T08:36:13Z,31.86,grocery,DE,True,False
txn_0000260,card_00028,2026-01-09T11:55:53Z,796.78,restaurant,AE,False,False
txn_0000261,card_00181,2026-01-29T07:42:01Z,73.67,entertainment,GB,True,False
txn_0000262,card_00438,2026-01-25T06:59:25Z,290.06,restaurant,AE,True,True
txn_0000263,card_00020,2026-01-02T05:30:19Z,274.61,utilities,IN,True,True
txn_0000264,card_00742,2026-01-25T15:15:20Z,255.56,utilities,GB,False,False
txn_0000265,card_00626,2026-01-12T17:25:19Z,366.49,travel,GB,True,False
txn_0000266,card_00777,2026-01-01T18:58:14Z,237.87,fuel,GB,False,False
txn_0000267,card_00335,2026-01-11T15:44:03Z,35.81,grocery,DE,True,False
txn_0000268,card_00218,2026-01-06T12:13:04Z,90.26,online_retail,AE,False,False
txn_0000269,card_00463,2026-01-12T12:38:13Z,61.35,online_retail,GB,True,False
txn_0000270,card_00498,2026-01-05T04:02:19Z,44.78,restaurant,DE,True,False
txn_0000271,card_00314,2026-01-30T17:42:17Z,65.83,grocery,GB,False,False
txn_0000272,card_00486,2026-01-06T16:01:44Z,26.38,travel,AE,False,False
txn_0000273,card_00297,2026-01-13T21:37:49Z,20.4,electronics,DE,False,False
txn_0000274,card_00351,2026-01-29T04:08:25Z,20.17,online_retail,GB,True,False
txn_0000275,card_00249,2026-01-04T12:50:11Z,421.29,electronics,AE,False,False
txn_0000276,card_00437,2026-01-01T10:51:55Z,36.15,restaurant,AE,False,False
txn_0000277,card_00641,2026-01-19T17:13:48Z,31.06,atm_withdrawal,GB,True,False
txn_0000278,card_00049,2026-01-14T19:03:41Z,17.1,restaurant,US,True,False
txn_0000279,card_00043,2026-01-07T18:15:49Z,8.43,restaurant,US,True,False
txn_0000280,card_00067,2026-01-17T01:41:09Z,154.82,electronics,IN,True,False
txn_0000281,card_00100,2026-01-06T09:46:14Z,33.8,atm_withdrawal,US,True,False
txn_0000282,card_00604,2026-01-30T12:43:10Z,31.96,pharmacy,US,False,False
txn_0000283,card_00844,2026-01-03T16:59:55Z,124.87,pharmacy,IN,False,False
txn_0000284,card_00423,2026-01-13T21:25:14Z,182.36,atm_withdrawal,US,True,False
txn_0000285,card_00304,2026-01-05T16:44:35Z,79.55,atm_withdrawal,DE,True,False
txn_0000286,card_00467,2026-01-22T14:59:16Z,63.71,atm_withdrawal,DE,True,False
txn_0000287,card_00436,2026-01-01T15:13:17Z,39.39,restaurant,SG,False,False
txn_0000288,card_00632,2026-01-19T13:53:28Z,33.15,utilities,DE,True,False
txn_0000289,card_00644,2026-01-26T13:27:26Z,73.44,travel,SG,False,False
txn_0000290,card_00796,2026-01-02T05:58:56Z,101.44,travel,US,True,False
txn_0000291,card_00165,2026-01-28T14:40:25Z,122.38,atm_withdrawal,GB,True,False
txn_0000292,card_00607,2026-01-25T17:50:42Z,415.74,electronics,GB,False,True
txn_0000293,card_00035,2026-01-28T14:33:10Z,260.63,atm_withdrawal,GB,True,False
txn_0000294,card_00126,2026-01-10T08:57:27Z,197.2,electronics,GB,False,True
txn_0000295,card_00739,2026-01-06T08:46:22Z,19.06,restaurant,SG,True,False
txn_0000296,card_00662,2026-01-04T03:01:04Z,11.85,utilities,US,True,False
txn_0000297,card_00022,2026-01-23T05:42:22Z,17.68,entertainment,GB,True,False
txn_0000298,card_00079,2026-01-16T10:16:48Z,45.45,utilities,US,False,False
txn_0000299,card_00324,2026-01-03T05:25:20Z,7.41,travel,DE,True,False
txn_0000300,card_00439,2026-01-19T21:55:44Z,18.15,atm_withdrawal,DE,False,False
txn_0000301,card_00123,2026-01-08T01:00:32Z,129.84,fuel,IN,True,False
txn_0000302,card_00776,2026-01-05T22:29:05Z,84.91,entertainment,IN,False,False
txn_0000303,card_00084,2026-01-05T08:39:13Z,58.15,grocery,US,True,False
txn_0000304,card_00446,2026-01-12T02:28:57Z,178.56,pharmacy,AE,True,False
txn_0000305,card_00077,2026-01-01T10:25:17Z,54.4,pharmacy,DE,True,False
txn_0000306,card_00724,2026-01-24T18:42:45Z,32.44,utilities,DE,False,False
txn_0000307,card_00570,2026-01-13T10:46:00Z,21.35,fuel,GB,True,False
txn_0000308,card_00150,2026-01-02T22:04:32Z,151.81,pharmacy,DE,False,False
txn_0000309,card_00088,2026-01-14T02:23:53Z,79.09,electronics,AE,True,False
txn_0000310,card_00045,2026-01-19T03:10:22Z,318.0,online_retail,SG,False,False
txn_0000311,card_00850,2026-01-14T13:15:53Z,160.87,atm_withdrawal,GB,True,False
txn_0000312,card_00602,2026-01-11T01:13:44Z,118.09,fuel,SG,False,False
txn_0000313,card_00322,2026-01-26T16:55:53Z,21.6,atm_withdrawal,GB,True,False
txn_0000314,card_00528,2026-01-04T14:15:56Z,75.7,atm_withdrawal,AE,True,False
txn_0000315,card_00301,2026-01-02T17:43:35Z,85.3,atm_withdrawal,GB,True,False
txn_0000316,card_00397,2026-01-16T08:44:33Z,54.09,electronics,DE,True,False
txn_0000317,card_00753,2026-01-30T11:12:29Z,99.82,utilities,US,True,False
txn_0000318,card_00823,2026-01-17T12:45:02Z,73.42,online_retail,US,False,False
txn_0000319,card_00804,2026-01-18T20:10:23Z,247.16,online_retail,AE,True,False
txn_0000320,card_00887,2026-01-20T04:38:44Z,23.16,restaurant,IN,True,False
txn_0000321,card_00185,2026-01-05T11:03:31Z,113.8,pharmacy,SG,True,False
txn_0000322,card_00360,2026-01-03T18:41:05Z,17.21,fuel,GB,True,False
txn_0000323,card_00151,2026-01-27T17:09:37Z,60.88,restaurant,SG,False,False
txn_0000324,card_00438,2026-01-10T03:46:38Z,35.36,pharmacy,IN,True,False
